vendor_guid,object_type,title,description,friendly_description,display_name,calculation_method,calculation_int,parent_guids,workflow_state,mastery_points,ratings,,,,,,,,,
MATH_010H_SLO_5,outcome,MATH 010H SLO 5. Critical Thinking,"Prove theorems connecting various concepts in Linear Algebra, using appropriate mathematical vocabulary and proof-writing techniques.",,MATH 010H SLO 5. Critical Thinking,latest,,MATH_010H,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_015_SLO_1,outcome,MATH 015 SLO 1. Logic,Analyze arguments and formulate valid conclusions using inductive and deductive reasoning.,,MATH 015 SLO 1. Logic,latest,,MATH_015,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_015_SLO_2,outcome,MATH 015 SLO 2. Statistics,"Describe, organize and analyze data.",,MATH 015 SLO 2. Statistics,latest,,MATH_015,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_015_SLO_3,outcome,MATH 015 SLO 3. Probability & Combinatorics,Apply the rules of probability and combinatorics to solve problems and interpret their results.,,MATH 015 SLO 3. Probability & Combinatorics,latest,,MATH_015,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_015_SLO_4,outcome,MATH 015 SLO 4. Financial Sense,Identify and analyze the implications and consequences of various financial decisions  concerning borrowing and investing money.,,MATH 015 SLO 4. Financial Sense,latest,,MATH_015,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_015_SLO_5,outcome,MATH 015 SLO 5. MAD skills (aka Metacognition & Affective Domain),Select and apply appropriate learning strategies.,,MATH 015 SLO 5. MAD skills (aka Metacognition & Affective Domain),latest,,MATH_015,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_022_SLO_1,outcome,MATH 022 SLO 1. Logic and proofs,"Prove propositions, predicates, and other statements using mathematical symbolic language and appropriate proof techniques.",,MATH 022 SLO 1. Logic and proofs,latest,,MATH_022,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_022_SLO_2,outcome,MATH 022 SLO 2. Number theory,Apply the principles of introductory number theory to solve computational problems involving integers.,,MATH 022 SLO 2. Number theory,latest,,MATH_022,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_022_SLO_3,outcome,MATH 022 SLO 3. Relations,"Use relational structures, including functions, recursions, matrices, graphs, trees, and Boolean Algebras to model relationships, perform computations, and deduce logical and mathematical statements.",,MATH 022 SLO 3. Relations,latest,,MATH_022,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_022_SLO_4,outcome,MATH 022 SLO 4. Combinatorics,Use basic counting principles to determine the cardinalities of finite sets and to prove relationships between finite sets.,,MATH 022 SLO 4. Combinatorics,latest,,MATH_022,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_038_SLO_1,outcome,MATH 038 SLO 1. Communication,"Communicate and illustrate mathematical ideas, procedures, and number sense through oral and written communication and the use of manipulative.",,MATH 038 SLO 1. Communication,latest,,MATH_038,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_038_SLO_2,outcome,MATH 038 SLO 2. Problem-Solving,Examine problems to apply appropriate problem solving techniques for elementary school-level problems.,,MATH 038 SLO 2. Problem-Solving,latest,,MATH_038,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_038_SLO_3,outcome,MATH 038 SLO 3. Critical Thinking,Analyze ideas and methods for learning mathematics and develop activities for teaching mathematics.,,MATH 038 SLO 3. Critical Thinking,latest,,MATH_038,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_055_SLO_1,outcome,MATH 055 SLO 1. First-order equations,Apply the appropriate analytical techniques for finding the solution of first-order ordinary differential equations,,MATH 055 SLO 1. First-order equations,latest,,MATH_055,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_055_SLO_2,outcome,MATH 055 SLO 2. Higher-order equations,Apply the appropriate analytical techniques for finding the solution of higher-order ordinary differential equations,,MATH 055 SLO 2. Higher-order equations,latest,,MATH_055,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_055_SLO_3,outcome,MATH 055 SLO 3. Applications and Models,Create and analyze mathematical models using ordinary differential equations.,,MATH 055 SLO 3. Applications and Models,latest,,MATH_055,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_055_SLO_4,outcome,MATH 055 SLO 4. Linear Systems,Solve linear systems of ordinary differential equations.,,MATH 055 SLO 4. Linear Systems,latest,,MATH_055,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_055H_SLO_1,outcome,MATH 055H SLO 1. First-order equations,Apply the appropriate analytical techniques for finding the solution of first-order ordinary differential equations,,MATH 055H SLO 1. First-order equations,latest,,MATH_055H,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_055H_SLO_2,outcome,MATH 055H SLO 2. Higher-order equations,Apply the appropriate analytical techniques for finding the solution of higher-order ordinary differential equations,,MATH 055H SLO 2. Higher-order equations,latest,,MATH_055H,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_055H_SLO_3,outcome,MATH 055H SLO 3. Applications and Models,Create and analyze mathematical models using ordinary differential equations.,,MATH 055H SLO 3. Applications and Models,latest,,MATH_055H,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_055H_SLO_4,outcome,MATH 055H SLO 4. Linear Systems,Solve linear systems of ordinary differential equations,,MATH 055H SLO 4. Linear Systems,latest,,MATH_055H,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_103_SLO_1,outcome,MATH 103 SLO 1. Metacognition,Select and apply appropriate learning strategies to the content of College Algebra.,,MATH 103 SLO 1. Metacognition,latest,,MATH_103,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_103_SLO_2,outcome,MATH 103 SLO 2. Study Skills,Analyze and utilize information given in problems to arrive at accurate solutions in the context,,MATH 103 SLO 2. Study Skills,latest,,MATH_103,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_115_SLO_1,outcome,MATH 115 SLO 1. Apply,Select and apply appropriate learning strategies to the content of Explorations in Quantitative Reasoning.,,MATH 115 SLO 1. Apply,latest,,MATH_115,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MATH_115_SLO_2,outcome,MATH 115 SLO 2. Analyze,Analyze and utilize information given in problems to arrive at accurate solutions in the context of quantitative reasoning.,,MATH 115 SLO 2. Analyze,latest,,MATH_115,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MICR_002_SLO_1,outcome,MICR 2 SLO 1. Critical Thinking,Examine and correctly identify bacterial cultures using techniques common to the microbiology lab.,,MICR 2 SLO 1. Critical Thinking,latest,,MICR_002,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MICR_002_SLO_2,outcome,MICR 2 SLO 2. Critical Thinking ,"Analyze signs, symptoms, treatment and epidemiological information to identify the causative agent for a variety of common diseases.",,MICR 2 SLO 2. Critical Thinking ,latest,,MICR_002,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MICR_002_SLO_3,outcome,MICR 2 SLO 3. Critical Thinking,Apply standard microbiological techniques to isolate and visualize bacterial cultures.,,MICR 2 SLO 3. Critical Thinking,latest,,MICR_002,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MICR_002_SLO_4,outcome,MICR 2 SLO 4. Critical Thinking ,"Compile reports that evaluate microbiology data, lab results, or case studies.
",,MICR 2 SLO 4. Critical Thinking ,latest,,MICR_002,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MIT_101_SLO_1,outcome,MIT 101 SLO 1. Implement,Implement a project plan to utilize industrial technology in manufacturing of electromechanical devices.,,MIT 101 SLO 1. Implement,latest,,MIT_101,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MIT_101_SLO_2,outcome,MIT 101 SLO 2. Develop,Develop the design process for an autonomous platform.,,MIT 101 SLO 2. Develop,latest,,MIT_101,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MIT_101_SLO_3,outcome,MIT 101 SLO 3. Evaluate,Evaluate the design process and prototype with a known matrix.,,MIT 101 SLO 3. Evaluate,latest,,MIT_101,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MRKT_020_SLO_1,outcome,MRKT 020 SLO 1. Value,Explain how marketing is used to deliver value to consumers.,,MRKT 020 SLO 1. Value,latest,,MRKT_020,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MRKT_020_SLO_2,outcome,MRKT 020 SLO 2. Marketing Functions,"Apply the marketing functions of product/service planning, pricing, distribution, and promotion for both domestic and international marketing situations",,MRKT 020 SLO 2. Marketing Functions,latest,,MRKT_020,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MRKT_020_SLO_3,outcome,MRKT 020 SLO 3. Consumer Decisions,Explain the environmental factors that influence the consumer decision-making process,,MRKT 020 SLO 3. Consumer Decisions,latest,,MRKT_020,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MRKT_020_SLO_4,outcome,MRKT 020 SLO 4. Marketing Strategies,Compare the marketing strategies of two companies competing in the same industry,,MRKT 020 SLO 4. Marketing Strategies,latest,,MRKT_020,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MRKT_123_SLO_1,outcome,MRKT 123 SLO 1. Promotion,Describe how promotion fits into an Integrated Marketing Communication plan.,,MRKT 123 SLO 1. Promotion,latest,,MRKT_123,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MRKT_123_SLO_2,outcome,MRKT 123 SLO 2. Situation Analysis,"Prepare a detailed situation analysis on a brand, summarizing its target market and recommend strategies for effective communication.",,MRKT 123 SLO 2. Situation Analysis,latest,,MRKT_123,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MRKT_123_SLO_3,outcome,MRKT 123 SLO 3. Media Plan,"Construct a paid media plan, taking into account the advantages and disadvantages of both traditional and digital media.",,MRKT 123 SLO 3. Media Plan,latest,,MRKT_123,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MRKT_123_SLO_4,outcome,MRKT 123 SLO 4. Promotional Functions,Analyze the advantages and disadvantages of key promotional functions and explain the importance of integrating a creative approach across them.,,MRKT 123 SLO 4. Promotional Functions,latest,,MRKT_123,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MRKT_132_SLO_1,outcome,MRKT 132 SLO 1. Retail Sales Manager,Apply best practices for the functions and roles of a Retail Sales Manager.,,MRKT 132 SLO 1. Retail Sales Manager,latest,,MRKT_132,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MRKT_132_SLO_2,outcome,MRKT 132 SLO 2. Retail Business,"Compare, contrast and apply potential benefits and challenges to the success of a retail business.",,MRKT 132 SLO 2. Retail Business,latest,,MRKT_132,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MRKT_150_SLO_1,outcome,MRKT 150 SLO 1. Social Media Marketing,Explain the importance of social media marketing in an integrated promotional strategy. ,,MRKT 150 SLO 1. Social Media Marketing,latest,,MRKT_150,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MRKT_150_SLO_2,outcome,MRKT 150 SLO 2. Online Marketing Strategies,Identify the appropriate social media networks for online marketing strategies.,,MRKT 150 SLO 2. Online Marketing Strategies,latest,,MRKT_150,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MRKT_150_SLO_3,outcome,MRKT 150 SLO 3. Branding,Describe and compare the tasks involved in utilizing online social media networks for branding purposes.,,MRKT 150 SLO 3. Branding,latest,,MRKT_150,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MUSC_001A_SLO_1,outcome,MUSC 001A SLO 1. Music Terminology and Notation,"Utilize proper musical terminology and notation, communicating the properties of pitch, rhythm, and meter using the written musical language.",,MUSC 001A SLO 1. Music Terminology and Notation,latest,,MUSC_001A,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MUSC_001A_SLO_2,outcome,MUSC 001A SLO 2. Major Minor Tonal Systems,"Construct and identify the fundamental elements of the major/minor tonal system, including diatonic scales, intervals, and triads.",,MUSC 001A SLO 2. Major Minor Tonal Systems,latest,,MUSC_001A,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MUSC_001A_SLO_3,outcome,MUSC 001A SLO 3. Compose a counterpoint,Compose simple two-part counterpoint that conforms to the basic conventions of 16th-Century and Tonal-era contrapuntal procedures.,,MUSC 001A SLO 3. Compose a counterpoint,latest,,MUSC_001A,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MUSC_001B_SLO_1,outcome,MUSC 001B SLO 1. Four-part Writing,Write four-part (soprano/alto/tenor/bass) arrangements with diatonic triads in the common-practice style.,,MUSC 001B SLO 1. Four-part Writing,latest,,MUSC_001B,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MUSC_001B_SLO_2,outcome,MUSC 001B SLO 2. Analysis,"Analyze and explain the harmonic, melodic, structural, and contrapuntal devices found in common-practice music.",,MUSC 001B SLO 2. Analysis,latest,,MUSC_001B,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MUSC_001B_SLO_3,outcome,MUSC 001B SLO 3. Write and harmonize original material ,Demonstrate an understanding of common-practice melodic construction and harmonic progression by composing and harmonizing original material.,,MUSC 001B SLO 3. Write and harmonize original material ,latest,,MUSC_001B,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MUSC_001C_SLO_1,outcome,MUSC 001C SLO 1. Four-part writing with chromaticism,Write four-part (soprano/alto/tenor/bass) arrangements that follow the part writing conventions of the common-practice style using progressions with basic functional chromaticism.,,MUSC 001C SLO 1. Four-part writing with chromaticism,latest,,MUSC_001C,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MUSC_001C_SLO_2,outcome,MUSC 001C SLO 2. Analyze,"Analyze music from literature that contains the use of 7th chords, functional chromaticism, basic modulation, and binary formal structures.",,MUSC 001C SLO 2. Analyze,latest,,MUSC_001C,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MUSC_001C_SLO_3,outcome,MUSC 001C SLO 3. Write and harmonize original material ,Compose a short instrumental piece in binary or ternary form that demonstrates an understanding of functional chromatic harmony and modulation.,,MUSC 001C SLO 3. Write and harmonize original material ,latest,,MUSC_001C,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MUSC_001D_SLO_1,outcome,MUSC 001D SLO 1. Four-part writing with chromaticism,Write four-part arrangements with advanced chromatic techniques in the common-practice style.,,MUSC 001D SLO 1. Four-part writing with chromaticism,latest,,MUSC_001D,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MUSC_001D_SLO_2,outcome,MUSC 001D SLO 2. Analysis,"Analyze and explain the use of modal borrowing, augmented sixth, Neapolitan chords, large formal plans, and other advanced chromatic devices found in literature of the common-practice era.",,MUSC 001D SLO 2. Analysis,latest,,MUSC_001D,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MUSC_001D_SLO_3,outcome,MUSC 001D SLO 3. Write and harmonize original material ,"Compose a short instrumental or vocal piece that demonstrates an understanding of the advanced chromatic devices found in music of the Classical, Romantic, and Late-Romantic periods.",,MUSC 001D SLO 3. Write and harmonize original material ,latest,,MUSC_001D,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MUSC_001D_SLO_4,outcome,MUSC 001D SLO 4. Analysis of Post Tonal Music,"Demonstrate, through analysis of literature, an introductory understanding of the techniques associated with post-tonal music.",,MUSC 001D SLO 4. Analysis of Post Tonal Music,latest,,MUSC_001D,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MUSC_002A_SLO_1,outcome,MUSC 002A SLO 1. Recognition of Patterns,"To hear music with a beginning level of understanding, recognizing basic patterns and tonal function.",,MUSC 002A SLO 1. Recognition of Patterns,latest,,MUSC_002A,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MUSC_002A_SLO_3,outcome,MUSC 002A SLO 3. Performance with accuracy and Musicality,"To perform, both individually and within an ensemble, with accuracy and musicality.",,MUSC 002A SLO 3. Performance with accuracy and Musicality,latest,,MUSC_002A,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MUSC_002B_SLO_1,outcome,MUSC 002B SLO 1. Recognition of Patterns,"To hear music with an intermediate-level of understanding, recognizing basic patterns and tonal function of the diatonic triads.",,MUSC 002B SLO 1. Recognition of Patterns,latest,,MUSC_002B,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MUSC_002B_SLO_3,outcome,MUSC 002B SLO 3. Performance with accuracy and Musicality,"To perform, both individually and within an ensemble, with accuracy and an intermediate level of musicality in terms of phrasing and expression.",,MUSC 002B SLO 3. Performance with accuracy and Musicality,latest,,MUSC_002B,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MUSC_002C_SLO_1,outcome,MUSC 002C SLO 1. Recognition of Patterns,"Hear music with an intermediate level of understanding, recognizing musical patterns and tonal function of diatonic seventh chords and applied dominant chords.",,MUSC 002C SLO 1. Recognition of Patterns,latest,,MUSC_002C,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MUSC_002C_SLO_3,outcome,MUSC 002C SLO 3. Performance with accuracy and Musicality,"Perform, both individually and within an ensemble, with accuracy and musicality.",,MUSC 002C SLO 3. Performance with accuracy and Musicality,latest,,MUSC_002C,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
MUSC_002D_SLO_1,outcome,MUSC 002D SLO 1. Recognition of Patterns,"Hear music with an advanced-level of understanding, recognizing sophisticated musical patterns relating to advanced chromaticism and 20th century techniques.",,MUSC 002D SLO 1. Recognition of Patterns,latest,,MUSC_002D,active,3,4,Exceeded,3,Met,2,Partially Met,1,Not Met,,
